,player_id,week,targets_wk,red_zone_targets_wk,deep_targets_wk,air_yards_per_target_wk,carries_wk,red_zone_carries_wk,yards_per_carry_wk,team,targets_wk_team,carries_wk_team,target_percentage_wk,carry_percentage_wk,player_name
86,00-0032464,7,8.0,,,8.0,1.0,,1.0,DET,32,28,0.25,0.03571428571428571,K.Raymond
87,00-0035229,7,9.0,,,6.111111111111111,,,,DET,32,28,0.28125,,T.Hockenson
88,00-0036275,7,10.0,,,-0.8,13.0,,3.6923076923076925,DET,32,28,0.3125,0.4642857142857143,D.Swift
89,00-0033106,7,,,,,1.0,,3.0,DET,32,28,,0.03571428571428571,J.Goff
90,00-0035327,7,,,,,1.0,,28.0,DET,32,28,,0.03571428571428571,C.Moore
91,00-0033948,7,,,,,12.0,,4.75,DET,32,28,,0.42857142857142855,J.Williams
92,00-0032058,5,1.0,,,-4.0,3.0,,3.6666666666666665,NYJ,32,18,0.03125,0.16666666666666666,T.Coleman
93,00-0034419,5,1.0,,,-4.0,,,,NYJ,32,18,0.03125,,B.Berrios
94,00-0036980,5,2.0,,,23.5,,,,NYJ,32,18,0.0625,,E.Moore
95,00-0030108,5,2.0,,,2.0,,,,NYJ,32,18,0.0625,,R.Griffin
96,00-0035537,5,3.0,,,3.6666666666666665,4.0,3.0,3.0,NYJ,32,18,0.09375,0.2222222222222222,T.Johnson
97,00-0036255,5,3.0,,,13.0,,,,NYJ,32,18,0.09375,,D.Mims
98,00-0033681,5,3.0,,,19.0,,,,NYJ,32,18,0.09375,,K.Cole
99,00-0036924,5,3.0,,,-1.3333333333333333,10.0,1.0,3.8,NYJ,32,18,0.09375,0.5555555555555556,Mi.Carter
100,00-0031941,5,7.0,1.0,,3.5,,,,NYJ,32,18,0.21875,,J.Crowder
101,00-0033871,5,7.0,,1.0,15.0,,,,NYJ,32,18,0.21875,,C.Davis
102,00-0037013,5,,,,,1.0,,3.0,NYJ,32,18,,0.05555555555555555,Z.Wilson
103,00-0032062,1,1.0,,,1.0,1.0,,2.0,KC,35,21,0.02857142857142857,0.047619047619047616,B.Bell
104,00-0029164,1,1.0,1.0,,0.0,,,,KC,35,21,0.02857142857142857,,M.Remmers
105,00-0034297,1,2.0,,,1.5,,,,KC,35,21,0.05714285714285714,,B.Pringle
106,00-0032775,1,2.0,,,16.5,,,,KC,35,21,0.05714285714285714,,D.Robinson
107,00-0035140,1,3.0,,,0.3333333333333333,,,,KC,35,21,0.08571428571428572,,M.Hardman
108,00-0036360,1,4.0,1.0,,-1.3333333333333333,14.0,1.0,3.0714285714285716,KC,35,21,0.11428571428571428,0.6666666666666666,C.Edwards-Helaire
109,00-0030506,1,7.0,1.0,,7.714285714285714,,,,KC,35,21,0.2,,T.Kelce
110,00-0033040,1,15.0,,2.0,15.4,1.0,,4.0,KC,35,21,0.42857142857142855,0.047619047619047616,T.Hill
111,00-0034301,1,,,,,1.0,,4.0,KC,35,21,,0.047619047619047616,Da.Williams
112,00-0031595,1,,,,,1.0,,2.0,KC,35,21,,0.047619047619047616,M.Burton
113,00-0033873,1,,,,,3.0,1.0,6.666666666666667,KC,35,21,,0.14285714285714285,P.Mahomes
114,00-0032062,2,1.0,,,-3.0,,,,KC,30,18,0.03333333333333333,,B.Bell
115,00-0031595,2,1.0,,,-2.0,,,,KC,30,18,0.03333333333333333,,M.Burton
116,00-0035547,2,1.0,,,7.0,,,,KC,30,18,0.03333333333333333,,J.Fortson
117,00-0031376,2,1.0,,,2.0,,,,KC,30,18,0.03333333333333333,,J.McKinnon
118,00-0034297,2,2.0,,,11.0,,,,KC,30,18,0.06666666666666667,,B.Pringle
119,00-0033040,2,4.0,,,4.25,1.0,,15.0,KC,30,18,0.13333333333333333,0.05555555555555555,T.Hill
120,00-0032775,2,4.0,,1.0,13.75,,,,KC,30,18,0.13333333333333333,,D.Robinson
121,00-0035140,2,8.0,,1.0,16.5,,,,KC,30,18,0.26666666666666666,,M.Hardman
122,00-0030506,2,8.0,,,3.625,,,,KC,30,18,0.26666666666666666,,T.Kelce
123,00-0033873,2,,,,,1.0,,3.0,KC,30,18,,0.05555555555555555,P.Mahomes
124,00-0034301,2,,,,,3.0,1.0,-0.6666666666666666,KC,30,18,,0.16666666666666666,Da.Williams
125,00-0036360,2,,,,,13.0,,3.5384615384615383,KC,30,18,,0.7222222222222222,C.Edwards-Helaire
126,00-0032062,3,1.0,,,-1.0,,,,KC,40,30,0.025,,B.Bell
127,00-0033481,3,1.0,,,26.0,,,,KC,40,30,0.025,,M.Kemp
128,00-0036637,3,1.0,,,-3.0,,,,KC,40,30,0.025,,N.Gray
129,00-0035547,3,2.0,1.0,,3.0,,,,KC,40,30,0.05,,J.Fortson
130,00-0036360,3,2.0,1.0,,-2.5,17.0,1.0,5.882352941176471,KC,40,30,0.05,0.5666666666666667,C.Edwards-Helaire
131,00-0032775,3,2.0,,,5.0,,,,KC,40,30,0.05,,D.Robinson
132,00-0034301,3,3.0,1.0,,0.6666666666666666,7.0,,4.0,KC,40,30,0.075,0.23333333333333334,Da.Williams
133,00-0035140,3,4.0,1.0,,-0.75,1.0,,2.0,KC,40,30,0.1,0.03333333333333333,M.Hardman
134,00-0034297,3,6.0,,,11.666666666666666,,,,KC,40,30,0.15,,B.Pringle
135,00-0033040,3,7.0,,1.0,12.285714285714286,1.0,,11.0,KC,40,30,0.175,0.03333333333333333,T.Hill
136,00-0030506,3,11.0,,1.0,13.0,,,,KC,40,30,0.275,,T.Kelce
137,00-0033873,3,,,,,4.0,1.0,11.25,KC,40,30,,0.13333333333333333,P.Mahomes
138,00-0032062,5,1.0,,,3.0,,,,KC,50,23,0.02,,B.Bell
139,00-0029664,5,1.0,,,11.0,,,,KC,50,23,0.02,,J.Gordon
140,00-0034297,5,2.0,1.0,,4.0,,,,KC,50,23,0.04,,B.Pringle
141,00-0036360,5,2.0,,,-5.0,7.0,1.0,1.8571428571428572,KC,50,23,0.04,0.30434782608695654,C.Edwards-Helaire
142,00-0032775,5,2.0,,1.0,18.5,,,,KC,50,23,0.04,,D.Robinson
143,00-0031376,5,2.0,,,-2.5,1.0,,2.0,KC,50,23,0.04,0.043478260869565216,J.McKinnon
144,00-0034301,5,5.0,1.0,,1.6,5.0,1.0,5.4,KC,50,23,0.1,0.21739130434782608,Da.Williams
145,00-0030506,5,10.0,1.0,1.0,10.4,,,,KC,50,23,0.2,,T.Kelce
146,00-0035140,5,12.0,1.0,,6.166666666666667,,,,KC,50,23,0.24,,M.Hardman
147,00-0033040,5,13.0,,,5.923076923076923,1.0,,15.0,KC,50,23,0.26,0.043478260869565216,T.Hill
148,00-0031595,5,,,,,1.0,,2.0,KC,50,23,,0.043478260869565216,M.Burton
149,00-0033873,5,,,,,8.0,,7.625,KC,50,23,,0.34782608695652173,P.Mahomes
150,00-0034854,4,1.0,,,13.0,,,,DET,37,25,0.02702702702702703,,K.Hodge
151,00-0034930,4,3.0,,,6.666666666666667,,,,DET,37,25,0.08108108108108109,,T.Benson
152,00-0036277,4,5.0,,,11.8,,,,DET,37,25,0.13513513513513514,,Q.Cephus
153,00-0036275,4,6.0,1.0,,0.8333333333333334,8.0,2.0,2.0,DET,37,25,0.16216216216216217,0.32,D.Swift
154,00-0032464,4,6.0,1.0,,15.166666666666666,,,,DET,37,25,0.16216216216216217,,K.Raymond
155,00-0035229,4,8.0,,,8.5,,,,DET,37,25,0.21621621621621623,,T.Hockenson
156,00-0036963,4,8.0,1.0,,8.75,,,,DET,37,25,0.21621621621621623,,A.St. Brown
157,00-0033106,4,,,,,3.0,2.0,2.6666666666666665,DET,37,25,,0.12,J.Goff
158,00-0033948,4,,,,,14.0,3.0,4.714285714285714,DET,37,25,,0.56,J.Williams
159,00-0034972,2,1.0,,,-2.0,3.0,1.0,3.6666666666666665,MIN,32,27,0.03125,0.1111111111111111,A.Mattison
160,00-0032104,2,1.0,,,4.0,,,,MIN,32,27,0.03125,,A.Abdullah
161,00-0033893,2,3.0,,,-1.6666666666666667,22.0,,5.954545454545454,MIN,32,27,0.09375,0.8148148148148148,D.Cook
162,00-0034270,2,4.0,,,1.75,,,,MIN,32,27,0.125,,T.Conklin
163,00-0036345,2,6.0,,1.0,7.833333333333333,,,,MIN,32,27,0.1875,,K.Osborn
164,00-0030035,2,7.0,1.0,,4.0,,,,MIN,32,27,0.21875,,A.Thielen
165,00-0036322,2,10.0,,1.0,12.4,,,,MIN,32,27,0.3125,,J.Jefferson
166,00-0029604,2,,,,,2.0,,17.5,MIN,32,27,,0.07407407407407407,K.Cousins
167,00-0034972,9,1.0,,,2.0,4.0,,0.0,MIN,28,24,0.03571428571428571,0.16666666666666666,A.Mattison
168,00-0033839,9,1.0,,,4.0,,,,MIN,28,24,0.03571428571428571,,D.Westbrook
169,00-0032918,9,1.0,,,25.0,,,,MIN,28,24,0.03571428571428571,,C.Ham
170,00-0028042,9,1.0,,,5.0,,,,MIN,28,24,0.03571428571428571,,L.Stocker
171,00-0036345,9,2.0,,,8.5,,,,MIN,28,24,0.07142857142857142,,K.Osborn
172,00-0033893,9,3.0,,,-0.6666666666666666,17.0,5.0,6.470588235294118,MIN,28,24,0.10714285714285714,0.7083333333333334,D.Cook
173,00-0032104,9,5.0,,,2.6,1.0,,0.0,MIN,28,24,0.17857142857142858,0.041666666666666664,A.Abdullah
174,00-0036322,9,5.0,,1.0,15.8,1.0,,11.0,MIN,28,24,0.17857142857142858,0.041666666666666664,J.Jefferson
175,00-0034270,9,7.0,,,3.5714285714285716,,,,MIN,28,24,0.25,,T.Conklin
176,00-0030035,9,7.0,1.0,,10.428571428571429,,,,MIN,28,24,0.25,,A.Thielen
177,00-0036842,9,,,,,1.0,,9.0,MIN,28,24,,0.041666666666666664,K.Nwangwu
178,00-0029604,9,,,,,1.0,1.0,1.0,MIN,28,24,,0.041666666666666664,K.Cousins
179,00-0031934,1,1.0,,,19.0,,,,JAX,50,15,0.02,,D.Smith
180,00-0035457,1,1.0,,,-3.0,,,,JAX,50,15,0.02,,T.Johnson
181,00-0031484,1,1.0,,,18.0,,,,JAX,50,15,0.02,,C.Manhertz
